stop_id,stop_code,stop_name,stop_lat,stop_lon
"6408104891","6408104891","DOCTOR NICOLÁS REPETTO 701-799",-34.626212,-58.658713
"6408104892","6408104892","DOCTOR NICOLÁS REPETTO 701-799",-34.626210,-58.658713
"6568133785","6568133785","MAESTRA ROCHA MONTARSE 1157-1199",-34.626208,-58.590942
"204134","204134","1318 LA RIOJA",-34.626205,-58.406868
"205474","205474","1667 PAVON",-34.626195,-58.389090
"202851","202851","3197 ARANGUREN JUAN F. DR.",-34.626182,-58.475928
"6840119452","6840119452","OLAVARRÍA 4581",-34.626178,-58.572337
"2031667","2031667","7 PUMACAHUA",-34.626170,-58.455460
"6568115950","6568115950","INGENIERO GUILLERMO MARCONI 2412-2448",-34.626167,-58.579638
"6568115949","6568115949","INGENIERO GUILLERMO MARCONI 2412-2448",-34.626167,-58.579637
"206331","206331","4773 MAGARI?OS CERVANTES A.",-34.626145,-58.499790
"207048","207048","514 NAZCA AV.",-34.626142,-58.471675
"6568112361","6568112361","PRESIDENTE DERQUI 2399-2499",-34.626137,-58.606395
"201826","201826","708 GOYENA PEDRO AV.",-34.626130,-58.437865
"202623","202623","52 BOYACA AV.",-34.626117,-58.457078
"206608","206608","1508 LIMA",-34.626110,-58.382222
"6840121696","6840121696","SAN ROQUE 3318",-34.626095,-58.539310
"201742","201742","775 VIEL",-34.626095,-58.431277
"6568131707","6568131707","DOLORES PRATS 900-998",-34.626090,-58.604840
"6568121256","6568121256","TENIENTE GENERAL BERGAMINI 2226",-34.626087,-58.584815
"6840112323","6840112323","MARCELO T. DE ALVEAR 4708",-34.626083,-58.563472
"6840130665","6840130665","GENERAL ROCA 3067-3099",-34.626082,-58.534980
"203150","203150","6291 RIVADAVIA AV.",-34.626068,-58.455192
"2031900","2031900","1589 PASEO COLON AV.",-34.626067,-58.367990
"2031907","2031907","6287 RIVADAVIA AV.",-34.626052,-58.455142
"6840123739","6840123739","ALSINA 1991",-34.626047,-58.560920
"204126","204126","1024 COLOMBRES",-34.626045,-58.417625
"201821","201821","655 GOYENA PEDRO AV.",-34.626037,-58.437012
"6568122820","6568122820","JOSÉ BIANCO 1871",-34.626023,-58.598360
"203152","203152","6277 RIVADAVIA AV.",-34.626015,-58.455043
"201818","201818","641 GOYENA PEDRO AV.",-34.626012,-58.436820
"201400","201400","104 MALVINAS ARGENTINAS",-34.626010,-58.451418
"2031829","2031829","2809 AVELLANEDA AV.",-34.626000,-58.470447
"206716","206716","1293 URQUIZA GRAL.",-34.625998,-58.408732
"202553","202553","1101 GARAY JUAN DE AV.",-34.625987,-58.380330
"6408126187","6408126187","JUAN JUFRÉ 695",-34.625977,-58.625487
"6410125116","6410125116","DEL LAZO 3699-3799",-34.625948,-58.705878
"203147","203147","6262 RIVADAVIA AV.",-34.625933,-58.454827
"203153","203153","6257 RIVADAVIA AV.",-34.625925,-58.454803
"6410114550","6410114550","MARTÍN FIERRO 3100-3398",-34.625912,-58.694237
"6410114551","6410114551","MARTÍN FIERRO 3100-3398",-34.625910,-58.694237
"6568107359","6568107359","TENIENTE GENERAL BERGAMINI 2199",-34.625910,-58.584953
"6840105186","6840105186","HIPÓLITO YRIGOYEN 1699-1799",-34.625907,-58.556097
"20989","20989","1012 MADERO",-34.625907,-58.528022
"6840105187","6840105187","HIPÓLITO YRIGOYEN 1699-1799",-34.625905,-58.556097
"201816","201816","516 GOYENA PEDRO AV.",-34.625892,-58.434625
"203148","203148","6252 RIVADAVIA AV.",-34.625887,-58.454700
"204125","204125","1012 COLOMBRES",-34.625880,-58.417655
"2032762","2032762","614 LAMARCA EMILIO",-34.625877,-58.479832
"206708","206708","599 CONCORDIA",-34.625877,-58.478610
"205990","205990","5497 ALVAREZ JONTE AV.",-34.625875,-58.513490
"6840123728","6840123728","ASUNCIÓN 4485",-34.625873,-58.558345
"207081","207081","3818 SAN JUAN AV.",-34.625862,-58.419120
"204023","204023","3818 SAN JUAN AV.",-34.625855,-58.419117
"2032577","2032577","3814 SAN JUAN AV.",-34.625850,-58.419082
"6840121689","6840121689","AVENIDA MILITAR 4102-4200",-34.625847,-58.552372
"203149","203149","6240 RIVADAVIA AV.",-34.625838,-58.454570
"207987","207987","1562 PASEO COLON AV.",-34.625823,-58.367987
"6410102418","6410102418","MARTÍN FIERRO 3100-3398",-34.625820,-58.694172
"6410102419","6410102419","MARTÍN FIERRO 3100-3398",-34.625818,-58.694172
"6410128609","6410128609","LOS PARAÍSOS 57",-34.625812,-58.660358
"204100","204100","1236 MAZA",-34.625812,-58.414662
"203118","203118","397 ARTIGAS JOSE GERVASIO GRAL.",-34.625808,-58.465622
"6840117927","6840117927","MARCELO T. DE ALVEAR 4647",-34.625805,-58.562790
"6410132626","6410132626","DOCTOR NICOLÁS REPETTO 802-852",-34.625800,-58.659220
"201811","201811","463 GOYENA PEDRO AV.",-34.625800,-58.433742
"6410132627","6410132627","DOCTOR NICOLÁS REPETTO 802-852",-34.625798,-58.659220
"6408117716","6408117716","AVENIDA GOBERNADOR VERGARA 1499-1533",-34.625797,-58.631905
"6408117717","6408117717","AVENIDA GOBERNADOR VERGARA 1499-1533",-34.625793,-58.631900
"204417","204417","1350 JUJUY AV.",-34.625790,-58.401713
"202552","202552","1101 GARAY JUAN DE AV.",-34.625788,-58.380407
"201809","201809","453 GOYENA PEDRO AV.",-34.625787,-58.433600
"6840123733","6840123733","TENIENTE GENERAL RICCHIERI 3355-3399",-34.625780,-58.541065
"6840123737","6840123737","AVENIDA MILITAR 4069",-34.625765,-58.552177
"202531","202531","1555 PASEO COLON AV.",-34.625762,-58.367987
"201510","201510","917 GARAY JUAN DE AV.",-34.625757,-58.378257
"201414","201414","1277 BERMUDEZ",-34.625748,-58.501240
"6568133379","6568133379","DOLORES PRATS 895",-34.625735,-58.605122
"204092","204092","1408 PASCO",-34.625735,-58.395720
"2032377","2032377","1536 AZOPARDO",-34.625732,-58.366428
"2032959","2032959","1552 PASEO COLON AV.",-34.625728,-58.367987
"2023","2023","1515 BOLIVAR",-34.625725,-58.372622
"203151","203151","6212 RIVADAVIA AV.",-34.625712,-58.454227
"202","202","1524 DEFENSA",-34.625712,-58.371037
"202824","202824","517 TERRADA",-34.625705,-58.470370
"206263","206263","6136 NOGOYA",-34.625697,-58.527230
"201808","201808","376 GOYENA PEDRO AV.",-34.625693,-58.432415
"2032836","2032836","396 ARTIGAS JOSE GERVASIO GRAL.",-34.625690,-58.465682
"2033208","2033208","1472 SAN JOSE",-34.625690,-58.385758
"201642","201642","591 MORENO JOSE MARIA AV.",-34.625682,-58.434347
"206609","206609","1482 LIMA",-34.625667,-58.382267
"2021069","2021069","834 LA PLATA AV.",-34.625663,-58.427065
"201","201","1520 DEFENSA",-34.625663,-58.371045
"6840119560","6840119560","BRANDSEN 4406",-34.625662,-58.556370
"202574","202574","1470 IRIGOYEN BERNARDO DE",-34.625655,-58.379140
"201118","201118","4904 CAMARONES",-34.625652,-58.501595
"6408102805","6408102805","EDUARDO BRADLEY 423-499",-34.625647,-58.625583
"207658","207658","1399 PICHINCHA",-34.625645,-58.397288
"201804","201804","331 GOYENA PEDRO AV.",-34.625622,-58.431887
"2032545","2032545","1295 DEAN FUNES",-34.625622,-58.405612
"202554","202554","1101 GARAY JUAN DE AV.",-34.625622,-58.380482
"6410128605","6410128605","GOBERNADOR GUILLERMO UDAONDO 1499-1599",-34.625617,-58.670733
"201424","201424","326 MITRE EMILIO",-34.625617,-58.443295
"6410118869","6410118869","DEL LAZO 3799-3899",-34.625610,-58.706305
"6408108458","6408108458","ERNESTO PLASS 4399-4499",-34.625592,-58.643125
"6568128343","6568128343","INGENIERO GUILLERMO MARCONI 2347",-34.625590,-58.580045
"207523","207523","1475 LIMA",-34.625590,-58.382237
"201621","201621","638 BRASIL",-34.625577,-58.374390
"207075","207075","6195 RIVADAVIA AV.",-34.625575,-58.453862
"2031749","2031749","2708 AVELLANEDA AV.",-34.625565,-58.469035
"201504","201504","889 GARAY JUAN DE AV.",-34.625565,-58.377830
"2032075","2032075","1391 PICHINCHA",-34.625563,-58.397302
"201623","201623","616 BRASIL",-34.625562,-58.374202
"2031966","2031966","1104 SEGUROLA AV.",-34.625548,-58.492912
"204151","204151","3091 BARCALA",-34.625548,-58.408542
"204024","204024","3660 SAN JUAN AV.",-34.625545,-58.417030
"202557","202557","1101 GARAY JUAN DE AV.",-34.625545,-58.380515
"201803","201803","293 GOYENA PEDRO AV.",-34.625542,-58.431247
"204101","204101","1216 MAZA",-34.625537,-58.414677
"2031119","2031119","9255 PAZ GRAL. AV.",-34.625528,-58.530842
"201801","201801","281 GOYENA PEDRO AV.",-34.625528,-58.431095
"201412","201412","4367 GAONA AV.",-34.625527,-58.484927
"6840118155","6840118155","MATEO ECHEGARAY 4809-4849",-34.625525,-58.565757
"20882","20882","6187 RIVADAVIA AV.",-34.625523,-58.453727
"206610","206610","1470 LIMA",-34.625518,-58.382272
"201662","201662","1520 AZOPARDO",-34.625515,-58.366447
"202576","202576","1456 IRIGOYEN BERNARDO DE",-34.625507,-58.379190
"2032471","2032471","1112 SEGUROLA AV.",-34.625497,-58.492975
"204025","204025","3638 SAN JUAN AV.",-34.625497,-58.416702
"202532","202532","1525 PASEO COLON AV.",-34.625495,-58.367983
"6408116911","6408116911","ERNESTO PLASS 4399-4499",-34.625487,-58.642922
"204026","204026","3630 SAN JUAN AV.",-34.625487,-58.416593
"6568131766","6568131766","CAPITÁN CLAUDIO ROSALES 1318",-34.625477,-58.594007
"20219","20219","1418 ENTRE RIOS AV.",-34.625477,-58.391305
"201420","201420","312 MITRE EMILIO",-34.625472,-58.443302
"20867","20867","6180 RIVADAVIA AV.",-34.625458,-58.453555
"20884","20884","6175 RIVADAVIA AV.",-34.625450,-58.453532
"6840118168","6840118168","AVENIDA LIBERTADOR GENERAL SAN MARTÍN 4463",-34.625430,-58.563285
"201503","201503","861 GARAY JUAN DE AV.",-34.625430,-58.377512
"6410133361","6410133361","DOCTOR NICOLÁS REPETTO 898",-34.625423,-58.659870
"6840105372","6840105372","HIPÓLITO YRIGOYEN 1800-1898",-34.625423,-58.556652
"6840105371","6840105371","HIPÓLITO YRIGOYEN 1800-1898",-34.625422,-58.556647
"2021055","2021055","818 LA PLATA AV.",-34.625422,-58.427115
"202861","202861","614 ARGERICH",-34.625412,-58.473823
"20868","20868","6172 RIVADAVIA AV.",-34.625408,-58.453425
"201627","201627","438 BRASIL",-34.625407,-58.371677
"20221","20221","1410 ENTRE RIOS AV.",-34.625397,-58.391312
"2031291","2031291","2691 COCHABAMBA",-34.625395,-58.402953
"206363","206363","412 BRASIL",-34.625375,-58.371342
"201007","201007","20 ALVAREZ DONATO TTE. GRAL.",-34.625372,-58.454177
"2032951","2032951","9249 PAZ GRAL. AV.",-34.625365,-58.530860
"20885","20885","6165 RIVADAVIA AV.",-34.625365,-58.453350
"206611","206611","1458 LIMA",-34.625365,-58.382277
"20887","20887","6161 RIVADAVIA AV.",-34.625350,-58.453268
"201643","201643","565 MORENO JOSE MARIA AV.",-34.625350,-58.434387
"6410132643","6410132643","DOCTOR NICOLÁS REPETTO 898",-34.625347,-58.659775
"2031943","2031943","812 LA PLATA AV.",-34.625340,-58.427132
"6568131715","6568131715","DOLORES PRATS 800-898",-34.625337,-58.605452
"6410133357","6410133357","GOBERNADOR GUILLERMO UDAONDO 1600-1698",-34.625327,-58.671087
"6568119817","6568119817","PRESIDENTE DERQUI 2400-2464",-34.625320,-58.605747
"202558","202558","1002 CONSTITUCION",-34.625315,-58.380610
"201404","201404","1389 ALBERDI JUAN BAUTISTA AV.",-34.625292,-58.447720
"2032806","2032806","1691 IRIGOYEN",-34.625285,-58.520465
"207444","207444","1691 IRIGOYEN",-34.625283,-58.520465
"201060","201060","5510 LASCANO",-34.625282,-58.514785
"20869","20869","6152 RIVADAVIA AV.",-34.625275,-58.453075
"6408116946","6408116946","CAROLA LORENZINI 5000-5070",-34.625272,-58.653525
"6840101157","6840101157","GENERAL PAZ 7745-7753",-34.625258,-58.530870
"207525","207525","1447 LIMA",-34.625255,-58.382245
"6840117896","6840117896","MARCELO T. DE ALVEAR 4597",-34.625253,-58.561405
"201796","201796","85 GOYENA PEDRO AV.",-34.625245,-58.428320
"201501","201501","821 GARAY JUAN DE AV.",-34.625242,-58.377082
"2031803","2031803","6724 JUSTO JUAN B. AV.",-34.625235,-58.486210
"2032727","2032727","226 BRASIL AV.",-34.625232,-58.368442
"6840105210","6840105210","HIPÓLITO YRIGOYEN 1799-1899",-34.625230,-58.556882
"206512","206512","981 MERCEDES",-34.625228,-58.487738
"205479","205479","1797 CONSTITUCION",-34.625222,-58.391197
"201794","201794","79 GOYENA PEDRO AV.",-34.625220,-58.428233
"20789","20789","6714 JUSTO JUAN B. AV.",-34.625207,-58.486122
"204113","204113","1287 CATAMARCA",-34.625205,-58.403197
"2031775","2031775","1220 24 DE NOVIEMBRE",-34.625197,-58.410348
"206612","206612","1442 LIMA",-34.625187,-58.382283
"2031836","2031836","112 BRASIL AV.",-34.625187,-58.366722
"6840115002","6840115002","CARLOS PELLEGRINI 3050-3098",-34.625185,-58.535512
"6568128305","6568128305","MAESTRA ROCHA MONTARSE 1000-1048",-34.625180,-58.589130
"20870","20870","6148 RIVADAVIA AV.",-34.625180,-58.452863
"20891","20891","6145 RIVADAVIA AV.",-34.625177,-58.452820
"6840121693","6840121693","AVENIDA MILITAR 3952",-34.625172,-58.550780
"202577","202577","1424 IRIGOYEN BERNARDO DE",-34.625172,-58.379303
"6840114201","6840114201","GENERAL ROCA 2943-2999",-34.625167,-58.534007
"202559","202559","1002 CONSTITUCION",-34.625160,-58.380675
"202115","202115","88 BRASIL AV.",-34.625155,-58.365757
"2032728","2032728","88 BRASIL AV.",-34.625155,-58.365752
"2032578","2032578","3414 SAN JUAN AV.",-34.625150,-58.413800
"2031183","2031183","36 DON PEDRO DE MENDOZA AV.",-34.625148,-58.361178
"2032912","2032912","3422 SAN JUAN AV.",-34.625147,-58.413867
"6408104931","6408104931","ERNESTO PLASS 4400-4498",-34.625140,-58.642593
"206364","206364","76 BRASIL AV.",-34.625140,-58.365207
"204122","204122","956 COLOMBRES",-34.625133,-58.417725
"203723","203723","977 BOEDO AV.",-34.625132,-58.416130
"2032696","2032696","BENJAMIN JUAN LAVAISSE",-34.625132,-58.356077
"201664","201664","56 BRASIL AV.",-34.625117,-58.364250
"204145","204145","1214 24 DE NOVIEMBRE",-34.625115,-58.410358
"206489","206489","1510 CERVANTES",-34.625110,-58.504910
"201129","201129","4591 MAGARI?OS CERVANTES A.",-34.625097,-58.497417
"6840119447","6840119447","OLAVARRÍA 4495",-34.625083,-58.572268
"6410125139","6410125139","DEL LAZO 3800-3898",-34.625080,-58.706962
"6568112366","6568112366","PRESIDENTE DERQUI 2111-2391",-34.625078,-58.605530
"201640","201640","562 MORENO JOSE MARIA AV.",-34.625060,-58.434423
"204088","204088","1385 COMBATE DE LOS POZOS",-34.625057,-58.392582
"204089","204089","1385 COMBATE DE LOS POZOS",-34.625055,-58.392582
"6408128972","6408128972","ERNESTO PLASS 4400-4498",-34.625052,-58.642493
"202827","202827","2879 ARANGUREN JUAN F. DR.",-34.625048,-58.471782
"201763","201763","795 LA PLATA AV.",-34.625040,-58.427193
"2033053","2033053","1429 LIMA",-34.625027,-58.382253
"2031731","2031731","2867 ARANGUREN JUAN F. DR.",-34.625013,-58.471667
"6568122817","6568122817","JOSÉ BIANCO 1511-1599",-34.625003,-58.596412
"202825","202825","2865 ARANGUREN JUAN F. DR.",-34.625002,-58.471630
"6840123734","6840123734","FRANCISCO MADERO 1449-1499",-34.624995,-58.543547
"201507","201507","1085 SANABRIA",-34.624992,-58.491650
"201460","201460","6671 JUSTO JUAN B. AV.",-34.624990,-58.485547
"202814","202814","473 ARTIGAS JOSE GERVASIO GRAL.",-34.624988,-58.465970
"203724","203724","963 BOEDO AV.",-34.624987,-58.416140
"2032674","2032674","1424 LIMA",-34.624965,-58.382252
"2032094","2032094","6112 RIVADAVIA AV.",-34.624963,-58.452267
"20871","20871","6112 RIVADAVIA AV.",-34.624957,-58.452250
"203884","203884","4197 CALVO CARLOS AV.",-34.624952,-58.424398
"6840123731","6840123731","TENIENTE GENERAL RICCHIERI 3249-3271",-34.624950,-58.539680
"201406","201406","217 HORTIGUERA",-34.624947,-58.446430
"6568133781","6568133781","CABO MORANDO 1873-1899",-34.624940,-58.589102
"6840121686","6840121686","HIPÓLITO YRIGOYEN 1928",-34.624935,-58.557242
"207337","207337","1380 ENTRE RIOS AV.",-34.624927,-58.391352
"203886","203886","4187 CALVO CARLOS AV.",-34.624925,-58.424293
"6410114556","6410114556","MARTÍN FIERRO 3351",-34.624917,-58.695522
"6410114557","6410114557","MARTÍN FIERRO 3351",-34.624915,-58.695522
"203888","203888","4165 CALVO CARLOS AV.",-34.624912,-58.424045
"202033","202033","865 BAHIA BLANCA",-34.624885,-58.484467
"20332","20332","1389 SOLIS",-34.624882,-58.389667
"6408111750","6408111750","AVENIDA GOBERNADOR VERGARA 1566",-34.624873,-58.632245
"6408111751","6408111751","AVENIDA GOBERNADOR VERGARA 1566",-34.624870,-58.632237
"201106","201106","1522 RUIZ DE LOS LLANOS",-34.624862,-58.521792
"204090","204090","1367 COMBATE DE LOS POZOS",-34.624862,-58.392607
"205674","205674","1474 PASEO COLON AV.",-34.624858,-58.368000
"204132","204132","1230 LA RIOJA",-34.624847,-58.407015
"201502","201502","1110 GUALEGUAYCHU",-34.624842,-58.490030
"203175","203175","3228 SAN JUAN AV.",-34.624840,-58.410945
"201764","201764","785 LA PLATA AV.",-34.624835,-58.427235
"6410102501","6410102501","MARTÍN FIERRO 3351",-34.624832,-58.695462
"203176","203176","3222 SAN JUAN AV.",-34.624832,-58.410850
"205478","205478","1491 CONSTITUCION",-34.624822,-58.386992
"6840121690","6840121690","AVENIDA MILITAR 3902-3950",-34.624815,-58.549922
"6840127722","6840127722","AVENIDA LIBERTADOR GENERAL SAN MARTÍN 4426",-34.624812,-58.563242
"203177","203177","3208 SAN JUAN AV.",-34.624805,-58.410645
"205477","205477","1439 CONSTITUCION",-34.624798,-58.386347
"20899","20899","9224 PAZ GRAL. AV.",-34.624782,-58.529962
"201441","201441","487 BARCO CENTENERA DEL",-34.624778,-58.440657
"6840112334","6840112334","MARCELO T. DE ALVEAR 4528",-34.624767,-58.560333
"2032873","2032873","9222 PAZ GRAL. AV.",-34.624763,-58.529972
"2033103","2033103","3967 CALVO CARLOS AV.",-34.624760,-58.421415
"203889","203889","3993 CALVO CARLOS AV.",-34.624755,-58.421692
"203725","203725","939 BOEDO AV.",-34.624755,-58.416157
"207202","207202","3985 CALVO CARLOS AV.",-34.624748,-58.421595
"202773","202773","2518 AVELLANEDA AV.",-34.624747,-58.466412
"2021007","2021007","483 BARCO CENTENERA DEL",-34.624740,-58.440657
"202111","202111","1462 PASEO COLON AV.",-34.624737,-58.368007
"2032928","2032928","3961 CALVO CARLOS AV.",-34.624735,-58.421345
"2048","2048","1424 PERU",-34.624732,-58.374002
"6497125782","6497125782","KM 79 - ESTANCIA LAS LIEBRES",-34.624725,-59.222788
"20331","20331","1371 SOLIS",-34.624725,-58.389683
"6410118918","6410118918","DEL LAZO 3909",-34.624720,-58.707423
"208089","208089","2508 AVELLANEDA AV.",-34.624708,-58.466293
"6840123738","6840123738","AVENIDA MILITAR 3873",-34.624697,-58.549640
"206194","206194","1295 CONSTITUCION",-34.624697,-58.384227
"205475","205475","1277 CONSTITUCION",-34.624692,-58.384010
"2032174","2032174","1277 CONSTITUCION",-34.624692,-58.384005
"2032943","2032943","9216 PAZ GRAL. AV.",-34.624682,-58.529975
"201636","201636","510 MORENO JOSE MARIA AV.",-34.624660,-58.434472
"201765","201765","771 LA PLATA AV.",-34.624660,-58.427268
"204131","204131","1216 LA RIOJA",-34.624648,-58.407045
"6568121261","6568121261","TENIENTE GENERAL BERGAMINI 2018",-34.624617,-58.586017
"203892","203892","3805 CALVO CARLOS AV.",-34.624617,-58.419280
"2032172","2032172","1350 ENTRE RIOS AV.",-34.624602,-58.391378
"6840130697","6840130697","DARDO ROCHA 914",-34.624590,-58.533342
"2033100","2033100","4197 GAONA AV.",-34.624587,-58.482645
"203894","203894","3791 CALVO CARLOS",-34.624580,-58.418907
"206163","206163","1395 SANTIAGO DEL ESTERO",-34.624577,-58.384395
"203895","203895","3781 CALVO CARLOS",-34.624573,-58.418807
"20987","20987","6099 NAZARRE",-34.624568,-58.527710
"20144","20144","1394 SALTA",-34.624535,-58.382938
"6410114568","6410114568","MARTÍN FIERRO 3100-3398",-34.624533,-58.696017
"6410114569","6410114569","MARTÍN FIERRO 3100-3398",-34.624532,-58.696017
"2032700","2032700","691 GARAY JUAN DE AV.",-34.624530,-58.375275
"205480","205480","1377 SAN JOSE",-34.624518,-58.385777
"201596","201596","1669 LOPE DE VEGA AV.",-34.624512,-58.511342
"6840121684","6840121684","SAN ROQUE 3108",-34.624507,-58.537515
"6408104938","6408104938","CALLE TIGRE 91",-34.624495,-58.643152
"6568107356","6568107356","TENIENTE GENERAL BERGAMINI 1999-2029",-34.624495,-58.586118
"204138","204138","1197 URQUIZA GRAL.",-34.624495,-58.408892
"6408104939","6408104939","CALLE TIGRE 91",-34.624493,-58.643152
"201490","201490","621 GARAY JUAN DE AV.",-34.624480,-58.374400
"6840121685","6840121685","AVENIDA MILITAR 3804",-34.624470,-58.549117
"207053","207053","1434 PASEO COLON AV.",-34.624470,-58.368022
"6497116387","6497116387","KM 79 - ESTANCIA LAS LIEBRES",-34.624463,-59.222965
"6840124980","6840124980","MARCELO T. DE ALVEAR 4471",-34.624455,-58.559618
"6410102401","6410102401","MARTÍN FIERRO 3100-3398",-34.624453,-58.695957
"6408128449","6408128449","JURAMENTO 557",-34.624453,-58.654498
"6410102402","6410102402","MARTÍN FIERRO 3100-3398",-34.624452,-58.695957
"201196","201196","173 HORTIGUERA",-34.624442,-58.446645
"204416","204416","1247 JUJUY AV.",-34.624438,-58.402008
"20224","20224","1336 ENTRE RIOS AV.",-34.624438,-58.391393
"6568128322","6568128322","CABO MORANDO 1836",-34.624437,-58.589515
"203178","203178","3014 SAN JUAN AV.",-34.624420,-58.407387
"203179","203179","3006 SAN JUAN AV.",-34.624410,-58.407247
"2032052","2032052","593 GARAY JUAN DE AV.",-34.624407,-58.373862
"6410132664","6410132664","DOCTOR NICOLÁS REPETTO 1002-1212",-34.624405,-58.660915
"6840105194","6840105194","HIPÓLITO YRIGOYEN 129",-34.624380,-58.557975
"6840105195","6840105195","HIPÓLITO YRIGOYEN 129",-34.624378,-58.557975
"206142","206142","1185 URQUIZA GRAL.",-34.624377,-58.408905
"2031204","2031204","1483 HUERGO ING. AV.",-34.624368,-58.364570
"2032847","2032847","215 BOYACA AV.",-34.624362,-58.458290
"2033262","2033262","6051 RIVADAVIA AV.",-34.624362,-58.450793
"201446","201446","1608 CERVANTES",-34.624352,-58.505897
"203729","203729","3487 HUMBERTO 1?",-34.624340,-58.414537
"201481","201481","475 GARAY JUAN DE AV.",-34.624327,-58.372252
"202820","202820","2701 ARANGUREN JUAN F. DR.",-34.624322,-58.469412
"20959","20959","5928 NOGOYA",-34.624317,-58.524512
"201482","201482","499 GARAY JUAN DE AV.",-34.624302,-58.372557
"2032120","2032120","3080 ESPA?A AV.",-34.624292,-58.346145
"6840122190","6840122190","GENERAL PAZ 7699",-34.624278,-58.530955
"6408108453","6408108453","CHUQUISACA 4299-4349",-34.624260,-58.643337
"202774","202774","2412 AVELLANEDA AV.",-34.624252,-58.464870
"201479","201479","383 GARAY JUAN DE AV.",-34.624237,-58.370883
"2031280","2031280","381 GARAY JUAN DE AV.",-34.624235,-58.370865
"201478","201478","373 GARAY JUAN DE AV.",-34.624230,-58.370762
"20872","20872","6034 RIVADAVIA AV.",-34.624223,-58.450440
"2032705","2032705","BENJAMIN JUAN LAVAISSE",-34.624222,-58.357047
"20143","20143","1360 SALTA",-34.624210,-58.382945
"2032707","2032707","2710 ESPA?A AV.",-34.624208,-58.350787
"6410125110","6410125110","DEL LAZO 3987",-34.624207,-58.708095
"207213","207213","981 CASTRO BARROS",-34.624202,-58.419147
"2032701","2032701","373 GARAY JUAN DE AV.",-34.624202,-58.370762
"2032119","2032119","2720 ESPA?A AV.",-34.624198,-58.350688
"6840134178","6840134178","NECOCHEA 1099-1199",-34.624192,-58.536732
"2031250","2031250","6035 RIVADAVIA AV.",-34.624190,-58.450352
"20927","20927","1706 LOPE DE VEGA AV.",-34.624187,-58.511767
"20972","20972","5773 BAIGORRIA",-34.624180,-58.521418
"20873","20873","6024 RIVADAVIA AV.",-34.624175,-58.450310
"6568127471","6568127471","CAPITÁN CLAUDIO ROSALES 1166",-34.624160,-58.595090
"205986","205986","5291 ALVAREZ JONTE AV.",-34.624137,-58.511527
"20874","20874","6018 RIVADAVIA AV.",-34.624137,-58.450210
"6408109310","6408109310","AVENIDA GOBERNADOR VERGARA 1631",-34.624133,-58.632498
"6408109311","6408109311","AVENIDA GOBERNADOR VERGARA 1631",-34.624132,-58.632498
"6840121692","6840121692","AVENIDA MILITAR 3702-3800",-34.624130,-58.548332
"2031991","2031991","6016 RIVADAVIA AV.",-34.624130,-58.450190
"2032008","2032008","6027 RIVADAVIA AV.",-34.624128,-58.450190
"201499","201499","4336 DIAZ CESAR GRAL.",-34.624107,-58.493095
"20904","20904","6021 RIVADAVIA AV.",-34.624100,-58.450110
"6568133782","6568133782","CABO MORANDO 1723-1799",-34.624097,-58.589795
"206735","206735","4604 CAMARONES",-34.624088,-58.498198
"20142","20142","1346 SALTA",-34.624068,-58.382950
"201473","201473","181 GARAY JUAN DE AV.",-34.624067,-58.367728
"205716","205716","6004 RIVADAVIA AV.",-34.624065,-58.450020
"2032731","2032731","109 GARAY JUAN DE AV.",-34.624040,-58.366840
"6840112318","6840112318","RUTA PROVINCIAL 201 4400-4498",-34.624038,-58.558635
"205985","205985","5273 ALVAREZ JONTE AV.",-34.624023,-58.511378
"2021","2021","1379 BOLIVAR",-34.624020,-58.372693
"6840123732","6840123732","AVENIDA MILITAR 3651-3699",-34.624002,-58.548030
"6568119110","6568119110","CAPITÁN CLAUDIO ROSALES 1185",-34.624000,-58.595220
"6568119111","6568119111","CAPITÁN CLAUDIO ROSALES 1185",-34.623998,-58.595220
"2031965","2031965","6013 RIVADAVIA AV.",-34.623995,-58.449840
"6408103854","6408103854","JURAMENTO 600-698",-34.623990,-58.655052
"6408103855","6408103855","JURAMENTO 600-698",-34.623988,-58.655052
"201500","201500","1210 GUALEGUAYCHU",-34.623987,-58.491100
"204108","204108","1230 ALBERTI",-34.623980,-58.400367
"6840115006","6840115006","CARLOS PELLEGRINI 2918",-34.623977,-58.534142
"207344","207344","3253 ESPA?A AV.",-34.623967,-58.343383
"201407","201407","924 GONZALEZ JOAQUIN V.",-34.623950,-58.483582
"20875","20875","5990 RIVADAVIA AV.",-34.623940,-58.449722
"6410114554","6410114554","MARTÍN FIERRO 3399-3499",-34.623935,-58.696788
"6410114555","6410114555","MARTÍN FIERRO 3399-3499",-34.623933,-58.696788
"2032210","2032210","6007 RIVADAVIA AV.",-34.623907,-58.449650
"6568121264","6568121264","TENIENTE GENERAL BERGAMINI 1920-1970",-34.623882,-58.586623
"203726","203726","3583 CALVO CARLOS",-34.623882,-58.415917
"6410102470","6410102470","MARTÍN FIERRO 3399-3499",-34.623858,-58.696730
"203728","203728","1030 MAZA",-34.623852,-58.414785
"20961","20961","5854 NOGOYA",-34.623840,-58.523455
"204107","204107","1218 ALBERTI",-34.623840,-58.400385
"202688","202688","601 ESTADO PLURINACIONAL DE BOLIVIA",-34.623837,-58.468078
"201558","201558","1306 SEGUROLA AV.",-34.623835,-58.495082
